molecule_chembl_id,pref_name,canonical_smiles,standard_inchi_key,full_mwt,full_molformula,alogp,np_likeness_score,natural_product,compound_id,name,domain,chemical_class,label_source,smiles_final,standard_id,er_alpha_active,er_alpha_active_max_pchembl,ahr_active,ahr_active_max_pchembl,ar_active,ar_active_max_pchembl,esr1_binding,esr1_binding_max_pchembl,esr1_agonism,esr1_agonism_max_pchembl,esr1_antagonism,esr1_antagonism_max_pchembl,esr1_reporter,esr1_reporter_max_pchembl,ahr_binding,ahr_binding_max_pchembl,ahr_agonism,ahr_agonism_max_pchembl,ahr_reporter,ahr_reporter_max_pchembl,ar_binding,ar_binding_max_pchembl,ar_agonism,ar_agonism_max_pchembl,ar_antagonism,ar_antagonism_max_pchembl,ar_reporter,ar_reporter_max_pchembl,mie_receptor_binding,mie_receptor_binding_max_pchembl,mie_receptor_agonism,mie_receptor_agonism_max_pchembl,mie_receptor_antagonism,mie_receptor_antagonism_max_pchembl,reporter_response,reporter_response_max_pchembl,measured_tasks
CHEMBL1082224,,Oc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2cc(F)ccc21,KLRGEDJTDSUZSF-WJOKGBTCSA-N,501.6,C31H32FNO4,6.61,-0.11,0,CHEMBL1082224,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2cc(F)ccc21,KLRGEDJTDSUZSF-WJOKGBTCSA-N,1.0,8.48,,,,,1.0,8.48,1.0,7.09,1.0,7.09,1.0,7.09,,,,,,,,,,,,,,,1,8.48,1,7.09,1,7.09,1,7.09,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082407,ENZALUTAMIDE,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,WXCXUHSOUPDCQV-UHFFFAOYSA-N,464.44,C21H16F4N4O2S,3.99,-1.5,0,CHEMBL1082407,ENZALUTAMIDE,generic_bioactive,,chembl_source_target_mie_curated,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,WXCXUHSOUPDCQV-UHFFFAOYSA-N,,,,,1.0,7.85,,,,,,,,,,,,,,,1.0,7.85,1.0,7.85,1.0,7.85,1.0,7.85,1,7.85,1,7.85,1,7.85,1,7.85,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082420,,O=c1c(-c2ccccc2Cl)c(C(F)(F)F)oc2cc(O)ccc12,NVWFOLBTOQENGO-UHFFFAOYSA-N,340.68,C16H8ClF3O3,4.84,-0.4,0,CHEMBL1082420,,generic_bioactive,,chembl_source_target_mie_curated,O=c1c(-c2ccccc2Cl)c(C(F)(F)F)oc2cc(O)ccc12,NVWFOLBTOQENGO-UHFFFAOYSA-N,1.0,7.23,,,,,,,1.0,7.23,,,1.0,7.23,,,,,,,,,,,,,,,,,1,7.23,,,1,7.23,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1082421,,Cc1cccc(Oc2c(C(F)(F)F)oc3cc(O)ccc3c2=O)c1,FTGSJTAYEJIPJK-UHFFFAOYSA-N,336.27,C17H11F3O4,4.62,-0.39,0,CHEMBL1082421,,generic_bioactive,,chembl_source_target_mie_curated,Cc1cccc(Oc2c(C(F)(F)F)oc3cc(O)ccc3c2=O)c1,FTGSJTAYEJIPJK-UHFFFAOYSA-N,1.0,6.64,,,,,,,1.0,6.64,,,1.0,6.64,,,,,,,,,,,,,,,,,1,6.64,,,1,6.64,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1082422,,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(F)cc1F,KTFJSKIITFTJGW-UHFFFAOYSA-N,347.32,C18H15F2NO4,2.93,-0.65,0,CHEMBL1082422,,generic_bioactive,,chembl_source_target_mie_curated,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(F)cc1F,KTFJSKIITFTJGW-UHFFFAOYSA-N,0.0,4.57,,,,,,,0.0,4.57,,,0.0,4.57,,,,,,,,,,,,,,,,,0,4.57,,,0,4.57,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1082423,,O=c1c(Oc2ccc(F)cc2)c(C(F)(F)F)oc2c(O)c(O)ccc12,IVODXPMHTSHMPV-UHFFFAOYSA-N,356.23,C16H8F4O5,4.15,-0.18,0,CHEMBL1082423,,generic_bioactive,,chembl_source_target_mie_curated,O=c1c(Oc2ccc(F)cc2)c(C(F)(F)F)oc2c(O)c(O)ccc12,IVODXPMHTSHMPV-UHFFFAOYSA-N,0.0,4.45,,,,,,,0.0,4.45,,,0.0,4.45,,,,,,,,,,,,,,,,,0,4.45,,,0,4.45,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1082424,,O=C(Oc1cccc2c(O)cccc12)c1ccc(Cl)cc1Cl,UUDFEBGTUHNTAR-UHFFFAOYSA-N,333.17,C17H10Cl2O3,5.07,-0.67,0,CHEMBL1082424,,generic_bioactive,,chembl_source_target_mie_curated,O=C(Oc1cccc2c(O)cccc12)c1ccc(Cl)cc1Cl,UUDFEBGTUHNTAR-UHFFFAOYSA-N,1.0,5.92,,,,,,,1.0,5.92,1.0,5.92,1.0,5.92,,,,,,,,,,,,,,,,,1,5.92,1,5.92,1,5.92,"er_alpha_active,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082528,,Oc1ccc2c(c1)OCCC1=C2[C@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2cc(F)ccc21,KLRGEDJTDSUZSF-HKBQPEDESA-N,501.6,C31H32FNO4,6.61,-0.11,0,CHEMBL1082528,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)OCCC1=C2[C@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2cc(F)ccc21,KLRGEDJTDSUZSF-HKBQPEDESA-N,1.0,8.3,,,,,1.0,8.3,1.0,6.79,1.0,6.79,1.0,6.79,,,,,,,,,,,,,,,1,8.3,1,6.79,1,6.79,1,6.79,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082529,,CN(C)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccccc2OCC3)cc1,WPJLHHRTPCVRPU-HHHXNRCGSA-N,429.52,C27H27NO4,5.16,0.18,0,CHEMBL1082529,,generic_bioactive,,chembl_source_target_mie_curated,CN(C)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccccc2OCC3)cc1,WPJLHHRTPCVRPU-HHHXNRCGSA-N,1.0,6.75,,,,,1.0,6.75,1.0,5.05,1.0,5.05,1.0,5.05,,,,,,,,,,,,,,,1,6.75,1,5.05,1,5.05,1,5.05,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082539,,Oc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2ccccc21,XGBCSOIWOMCTLG-WJOKGBTCSA-N,483.61,C31H33NO4,6.47,0.01,0,CHEMBL1082539,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2ccccc21,XGBCSOIWOMCTLG-WJOKGBTCSA-N,1.0,7.96,,,,,1.0,7.96,1.0,6.53,1.0,6.53,1.0,6.53,,,,,,,,,,,,,,,1,7.96,1,6.53,1,6.53,1,6.53,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082742,,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3ccc(O)cc3)C2c2ccc(Br)cc2)cc1,ZLZBKDGPYNICKA-UHFFFAOYSA-N,464.32,C24H18BrNO4,5.25,-0.86,0,CHEMBL1082742,,generic_bioactive,,chembl_source_target_mie_curated,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3ccc(O)cc3)C2c2ccc(Br)cc2)cc1,ZLZBKDGPYNICKA-UHFFFAOYSA-N,1.0,5.21,,,,,,,1.0,5.21,1.0,5.21,1.0,5.21,,,,,,,,,,,,,,,,,1,5.21,1,5.21,1,5.21,"er_alpha_active,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082743,,COc1ccc(C(=O)Oc2cccc3c(O)cccc23)cc1,HZXSNLWOQCAWLX-UHFFFAOYSA-N,294.31,C18H14O4,3.77,-0.1,0,CHEMBL1082743,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc(C(=O)Oc2cccc3c(O)cccc23)cc1,HZXSNLWOQCAWLX-UHFFFAOYSA-N,1.0,6.1,,,,,,,1.0,6.1,1.0,6.1,1.0,6.1,,,,,,,,,,,,,,,,,1,6.1,1,6.1,1,6.1,"er_alpha_active,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1082780,,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccsc1,YDGNXSOLWOOFRO-UHFFFAOYSA-N,517.53,C24H15F4N3O2S2,6.71,-1.89,0,CHEMBL1082780,,generic_bioactive,,chembl_source_target_mie_curated,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccsc1,YDGNXSOLWOOFRO-UHFFFAOYSA-N,,,,,1.0,5.6,,,,,,,,,,,,,,,1.0,5.6,,,,,,,1,5.6,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL1082864,,COc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,MEGWHNJGIHFDSO-HKBQPEDESA-N,499.61,C31H33NO5,6.09,0.1,0,CHEMBL1082864,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,MEGWHNJGIHFDSO-HKBQPEDESA-N,1.0,8.2,,,,,1.0,8.2,1.0,7.59,1.0,7.59,1.0,7.59,,,,,,,,,,,,,,,1,8.2,1,7.59,1,7.59,1,7.59,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1083178,,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,PYORKCIXTGLRQL-GDLZYMKVSA-N,503.62,C29H29NO5S,5.35,-0.07,0,CHEMBL1083178,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,PYORKCIXTGLRQL-GDLZYMKVSA-N,1.0,8.92,,,,,1.0,8.92,1.0,7.06,1.0,7.06,1.0,7.06,,,,,,,,,,,,,,,1,8.92,1,7.06,1,7.06,1,7.06,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1083179,,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,PYORKCIXTGLRQL-LJAQVGFWSA-N,503.62,C29H29NO5S,5.35,-0.07,0,CHEMBL1083179,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,PYORKCIXTGLRQL-LJAQVGFWSA-N,1.0,6.96,,,,,1.0,6.96,,,,,,,,,,,,,,,,,,,,,1,6.96,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL1083186,,CN(C)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,RBBNVYUJSNUMKA-HHHXNRCGSA-N,445.52,C27H27NO5,4.87,0.3,0,CHEMBL1083186,,generic_bioactive,,chembl_source_target_mie_curated,CN(C)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,RBBNVYUJSNUMKA-HHHXNRCGSA-N,1.0,8.48,,,,,1.0,8.48,1.0,7.21,1.0,7.21,1.0,7.21,,,,,,,,,,,,,,,1,8.48,1,7.21,1,7.21,1,7.21,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1083187,,O=C(O)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,RWWFDZJGSZMIEY-AREMUKBSSA-N,446.46,C26H22O7,4.78,0.48,0,CHEMBL1083187,,generic_bioactive,,chembl_source_target_mie_curated,O=C(O)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,RWWFDZJGSZMIEY-AREMUKBSSA-N,1.0,6.92,,,,,1.0,6.92,,,,,,,,,,,,,,,,,,,,,1,6.92,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL1083188,,O=C(O)CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,RWWFDZJGSZMIEY-SANMLTNESA-N,446.46,C26H22O7,4.78,0.48,0,CHEMBL1083188,,generic_bioactive,,chembl_source_target_mie_curated,O=C(O)CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,RWWFDZJGSZMIEY-SANMLTNESA-N,1.0,6.24,,,,,1.0,6.24,,,,,,,,,,,,,,,,,,,,,1,6.24,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL1083194,,O=C1CCC(=O)N1CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,OFYCPZYSYANJMI-GDLZYMKVSA-N,499.52,C29H25NO7,4.45,0.12,0,CHEMBL1083194,,generic_bioactive,,chembl_source_target_mie_curated,O=C1CCC(=O)N1CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,OFYCPZYSYANJMI-GDLZYMKVSA-N,1.0,8.32,,,,,1.0,8.32,,,,,,,,,,,,,,,,,,,,,1,8.32,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL1083783,,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccccc1,VJOBZFNFYPDFML-UHFFFAOYSA-N,511.5,C26H17F4N3O2S,6.65,-1.66,0,CHEMBL1083783,,generic_bioactive,,chembl_source_target_mie_curated,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccccc1,VJOBZFNFYPDFML-UHFFFAOYSA-N,,,,,1.0,5.2,,,,,,,,,,,,,,,1.0,5.2,,,,,,,1,5.2,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL1083881,,O=C1c2ccc(Br)cc2C(=O)N1c1ccc(O)cc1,PISTWGFIBBAFDE-UHFFFAOYSA-N,318.13,C14H8BrNO3,2.96,-0.76,0,CHEMBL1083881,,generic_bioactive,,chembl_source_target_mie_curated,O=C1c2ccc(Br)cc2C(=O)N1c1ccc(O)cc1,PISTWGFIBBAFDE-UHFFFAOYSA-N,1.0,5.1,,,,,,,1.0,5.1,1.0,5.1,1.0,5.1,,,,,,,,,,,,,,,,,1,5.1,1,5.1,1,5.1,"er_alpha_active,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1083981,,COC(=O)C(C)N1C(=O)S/C(=C/c2ccc(O)c(Cl)c2)C1=O,XSVVVCKGALYFJB-IZZDOVSWSA-N,341.77,C14H12ClNO5S,2.64,-1.21,0,CHEMBL1083981,,generic_bioactive,,chembl_source_target_mie_curated,COC(=O)C(C)N1C(=O)S/C(=C/c2ccc(O)c(Cl)c2)C1=O,XSVVVCKGALYFJB-IZZDOVSWSA-N,1.0,5.63,,,,,,,1.0,5.63,1.0,5.63,1.0,5.63,,,,,,,,,,,,,,,,,1,5.63,1,5.63,1,5.63,"er_alpha_active,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1084013,,COc1cccc(S(=O)(=O)Nc2ccc(-c3ccc4c(cnn4-c4ccc(F)cc4)c3)c(C(F)(F)F)c2)c1,ZAMZOCCQUCFOFO-UHFFFAOYSA-N,541.53,C27H19F4N3O3S,6.66,-1.69,0,CHEMBL1084013,,generic_bioactive,,chembl_source_target_mie_curated,COc1cccc(S(=O)(=O)Nc2ccc(-c3ccc4c(cnn4-c4ccc(F)cc4)c3)c(C(F)(F)F)c2)c1,ZAMZOCCQUCFOFO-UHFFFAOYSA-N,,,,,1.0,5.5,,,,,,,,,,,,,,,1.0,5.5,,,,,,,1,5.5,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL1084014,,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,QUSYRLKUNDKEBI-UHFFFAOYSA-N,579.5,C27H16F7N3O2S,7.67,-1.71,0,CHEMBL1084014,,generic_bioactive,,chembl_source_target_mie_curated,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,QUSYRLKUNDKEBI-UHFFFAOYSA-N,,,,,1.0,5.4,,,,,,,,,,,,,,,1.0,5.4,,,,,,,1,5.4,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL1084120,,CCN(CC)CCOc1ccc([C@@H]2Oc3cc(F)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,FEVNXNWGPTZNEC-LJAQVGFWSA-N,475.56,C29H30FNO4,6.08,-0.11,0,CHEMBL1084120,,generic_bioactive,,chembl_source_target_mie_curated,CCN(CC)CCOc1ccc([C@@H]2Oc3cc(F)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,FEVNXNWGPTZNEC-LJAQVGFWSA-N,1.0,8.15,,,,,1.0,8.15,1.0,6.91,1.0,6.91,1.0,6.91,,,,,,,,,,,,,,,1,8.15,1,6.91,1,6.91,1,6.91,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1084127,,CN(C)CCOc1ccc([C@@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,OWFHDXINKUZAPM-MHZLTWQESA-N,429.52,C27H27NO4,5.16,0.2,0,CHEMBL1084127,,generic_bioactive,,chembl_source_target_mie_curated,CN(C)CCOc1ccc([C@@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,OWFHDXINKUZAPM-MHZLTWQESA-N,1.0,7.89,,,,,1.0,7.89,1.0,6.71,1.0,6.71,1.0,6.71,,,,,,,,,,,,,,,1,7.89,1,6.71,1,6.71,1,6.71,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1084128,,CCN(CC)CCOc1ccc([C@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,KOJRQQVBJKHPBA-GDLZYMKVSA-N,457.57,C29H31NO4,5.94,0.02,0,CHEMBL1084128,,generic_bioactive,,chembl_source_target_mie_curated,CCN(CC)CCOc1ccc([C@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,KOJRQQVBJKHPBA-GDLZYMKVSA-N,1.0,8.3,,,,,1.0,8.3,1.0,6.95,1.0,6.95,1.0,6.95,,,,,,,,,,,,,,,1,8.3,1,6.95,1,6.95,1,6.95,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1084129,,CCN(CC)CCOc1ccc([C@@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,KOJRQQVBJKHPBA-LJAQVGFWSA-N,457.57,C29H31NO4,5.94,0.02,0,CHEMBL1084129,,generic_bioactive,,chembl_source_target_mie_curated,CCN(CC)CCOc1ccc([C@@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,KOJRQQVBJKHPBA-LJAQVGFWSA-N,1.0,8.05,,,,,1.0,8.05,1.0,6.88,1.0,6.88,1.0,6.88,,,,,,,,,,,,,,,1,8.05,1,6.88,1,6.88,1,6.88,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1084260,,Cc1ccc(C(=O)Oc2cccc3c(O)cccc23)cc1,OVLHNTSKNMSMCX-UHFFFAOYSA-N,278.31,C18H14O3,4.07,-0.22,0,CHEMBL1084260,,generic_bioactive,,chembl_source_target_mie_curated,Cc1ccc(C(=O)Oc2cccc3c(O)cccc23)cc1,OVLHNTSKNMSMCX-UHFFFAOYSA-N,0.0,4.5,,,,,,,0.0,4.5,0.0,4.5,0.0,4.5,,,,,,,,,,,,,,,,,0,4.5,0,4.5,0,4.5,"er_alpha_active,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL1084264,,Cc1ccccc1-c1c(C(F)(F)F)oc2cc(O)ccc2c1=O,GVKVZNZXUONQJU-UHFFFAOYSA-N,320.27,C17H11F3O3,4.49,-0.19,0,CHEMBL1084264,,generic_bioactive,,chembl_source_target_mie_curated,Cc1ccccc1-c1c(C(F)(F)F)oc2cc(O)ccc2c1=O,GVKVZNZXUONQJU-UHFFFAOYSA-N,1.0,7.36,,,,,,,1.0,7.36,,,1.0,7.36,,,,,,,,,,,,,,,,,1,7.36,,,1,7.36,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1084265,,COc1cccc2oc3cc(O)ccc3c(=O)c12,UKPKWIBNYWUEMK-UHFFFAOYSA-N,242.23,C14H10O4,2.66,0.92,1,CHEMBL1084265,,natural_product,,chembl_source_target_mie_curated,COc1cccc2oc3cc(O)ccc3c(=O)c12,UKPKWIBNYWUEMK-UHFFFAOYSA-N,1.0,6.38,,,,,,,1.0,6.38,,,1.0,6.38,,,,,,,,,,,,,,,,,1,6.38,,,1,6.38,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1084360,,CS(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,OEDPCKPVEWFJPZ-UHFFFAOYSA-N,449.43,C21H15F4N3O2S,5.22,-1.63,0,CHEMBL1084360,,generic_bioactive,,chembl_source_target_mie_curated,CS(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,OEDPCKPVEWFJPZ-UHFFFAOYSA-N,,,,,1.0,5.3,,,,,,,,,,,,,,,1.0,5.3,,,,,,,1,5.3,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL1084441,,Oc1ccc(NCc2ccccc2OCc2ccccc2F)cc1,VFNQQDMMYMYSLD-UHFFFAOYSA-N,323.37,C20H18FNO2,4.72,-1.15,0,CHEMBL1084441,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc(NCc2ccccc2OCc2ccccc2F)cc1,VFNQQDMMYMYSLD-UHFFFAOYSA-N,0.0,4.89,,,,,,,0.0,4.89,,,0.0,4.89,,,,,,,,,,,,,,,,,0,4.89,,,0,4.89,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1084534,,O=C1/C(=C\c2ccc(O)cc2)S(=O)(=O)c2ccccc21,HHPXLMPPMMNOLL-NTEUORMPSA-N,286.31,C15H10O4S,2.4,-0.34,0,CHEMBL1084534,,generic_bioactive,,chembl_source_target_mie_curated,O=C1/C(=C\c2ccc(O)cc2)S(=O)(=O)c2ccccc21,HHPXLMPPMMNOLL-NTEUORMPSA-N,0.0,4.73,,,,,,,0.0,4.73,,,0.0,4.73,,,,,,,,,,,,,,,,,0,4.73,,,0,4.73,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1084535,,O=C(COC(=O)c1cccc(O)c1)c1ccc(Cl)cc1,FCQJLXIIPVUEQC-UHFFFAOYSA-N,290.7,C15H11ClO4,3.09,-0.65,0,CHEMBL1084535,,generic_bioactive,,chembl_source_target_mie_curated,O=C(COC(=O)c1cccc(O)c1)c1ccc(Cl)cc1,FCQJLXIIPVUEQC-UHFFFAOYSA-N,1.0,5.51,,,,,,,1.0,5.51,,,1.0,5.51,,,,,,,,,,,,,,,,,1,5.51,,,1,5.51,"er_alpha_active,esr1_agonism,esr1_reporter,mie_receptor_agonism,reporter_response"
CHEMBL1084632,,CCCS(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,OOBVFAPEUYZCPP-UHFFFAOYSA-N,477.48,C23H19F4N3O2S,6.0,-1.74,0,CHEMBL1084632,,generic_bioactive,,chembl_source_target_mie_curated,CCCS(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,OOBVFAPEUYZCPP-UHFFFAOYSA-N,,,,,1.0,5.5,,,,,,,,,,,,,,,1.0,5.5,,,,,,,1,5.5,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL1084746,KAZINOL U,CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)ccc(O)c1O,MVHAAGZZSATGDD-GOSISDBHSA-N,326.39,C20H22O4,4.38,2.2,1,CHEMBL1084746,KAZINOL U,natural_product,,chembl_source_target_mie_curated,CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)ccc(O)c1O,MVHAAGZZSATGDD-GOSISDBHSA-N,0.0,4.24,,,,,0.0,4.24,,,,,,,,,,,,,,,,,,,,,0,4.24,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
