bank_name,task,fold_id,compound_id,self_compound_in_bank,alt_id_same_smiles_in_bank
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0042167,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0042325,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0046989,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0047379,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0047533,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0047957,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0048181,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0048185,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0048189,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID0048507,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020063,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020140,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020144,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020148,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020221,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020350,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020352,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020431,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020439,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020699,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020855,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1020932,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1021160,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1021455,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1021790,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1021792,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1021871,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1021956,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1022053,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1022217,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1022265,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1022396,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1022421,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1022479,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1022508,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1023817,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1023998,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1024338,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1024704,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1025148,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1025271,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1025726,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1026164,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1026665,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1026792,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1027390,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1027899,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1027926,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1029124,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1032309,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1032519,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1032648,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1033371,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1033664,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1034210,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1034212,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1034973,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1037565,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1038666,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1040792,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1041188,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1041346,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1041421,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1041502,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1041639,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1041681,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1041683,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1042441,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1042499,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1044435,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1044481,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1044514,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1044693,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1044851,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1047108,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1047312,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1047362,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1047366,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1047447,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1047497,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1047528,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020006,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1048201,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1048203,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID1048209,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020212,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020216,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020262,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020347,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020420,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020426,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020507,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020688,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2020929,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021103,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021105,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021238,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021288,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021311,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021781,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021864,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021993,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2021995,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2022048,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2022179,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2022331,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2022381,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2022628,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2022678,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2023016,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2024163,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2024793,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2025133,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2025135,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2025216,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2025680,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2026232,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2026525,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2026529,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2026602,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2026997,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2027593,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2032390,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2032556,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2034627,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2034700,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2035481,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2036588,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2037714,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2040731,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2040787,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2041206,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2041208,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2042220,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2042276,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2044391,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2044553,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2045072,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2047191,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2047278,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2047307,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2047353,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2047357,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID2047569,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020091,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020093,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020207,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020209,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020257,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020336,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020679,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020889,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020964,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3020966,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3021148,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3021358,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3021483,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3021485,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3021726,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3022162,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3022370,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3022455,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3023899,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3024102,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3024235,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3024869,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3025540,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3025881,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3026302,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3026641,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3026645,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3026647,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3034402,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3034456,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3034531,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3034614,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3034618,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3036496,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3038696,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3040776,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3041293,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3041405,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3041409,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3041617,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3041661,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3041665,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3041877,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3027320,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3029572,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3032337,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3032464,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3032549,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3042180,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3042219,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3042423,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3044544,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3047138,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3047344,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3047348,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3047425,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3047477,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3047504,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3047683,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID3048522,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4020290,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4020296,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4020402,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4020458,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4020828,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4020957,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4020959,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021137,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021218,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021395,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021478,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021559,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021717,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021848,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4021977,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4022288,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4022448,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4022523,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4022525,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4022527,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4022529,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4023541,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024018,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024062,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024066,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024145,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024193,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024195,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024274,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4024359,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4032405,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4032580,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4032613,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4032615,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4034497,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4034576,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4034609,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4038924,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4040002,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4040268,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4040343,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4040711,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4040713,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4040767,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4041232,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4025662,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4025791,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4026181,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4026684,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4027072,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4027153,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4027236,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4027282,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4027494,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4027496,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4027781,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4041367,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4041492,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4041600,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4042129,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4044581,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4044585,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4044872,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4044901,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4044955,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4047331,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4047339,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4047381,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4047389,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4048195,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID4048199,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020108,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020152,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020239,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020281,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020283,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020443,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020528,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020607,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020819,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5020863,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021124,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021201,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021386,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021388,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021419,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021544,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021831,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021835,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5021968,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5022489,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5022510,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5022934,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5023792,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5023877,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5024687,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5024845,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5025023,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5025607,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5025659,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5025861,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5026548,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5026706,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5027142,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5027932,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5029265,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5031131,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5032365,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5032579,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5033836,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5034270,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5034303,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5034981,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5035616,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5035957,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5037571,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5038830,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5040700,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5040708,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5041302,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5041512,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5041641,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5041643,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5041691,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5041728,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5041851,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5042249,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5042299,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5044578,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5044607,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5044992,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5047249,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5047328,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5047372,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5047376,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5047451,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5047530,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5048180,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5048182,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5048188,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID5048211,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6020064,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6020143,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6020220,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6020278,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6020430,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6021402,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6021828,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6021872,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6021959,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6022056,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6022187,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6022391,1,1
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6022472,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6022474,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6023159,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6023523,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024046,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024175,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024200,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024254,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024337,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024466,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024624,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6024834,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6025014,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6025068,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6025143,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6025145,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6025272,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6025486,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6025567,1,0
v1_bank,esr1_binding,scaffold_holdout_04,DTXSID6026080,1,0
